Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
593331,MALARIA_INDIG,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,0,0,,,,2023-05-10T14:51:07Z,2014,2014-01-01,2014-12-31
602555,MALARIA_INDIG,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2016,,,,,,,,,110 146,110146,,,,2023-05-10T14:51:07Z,2016,2016-01-01,2016-12-31
611488,MALARIA_INDIG,COUNTRY,COM,AFR,Africa,YEAR,2018,,,,,,,,,15 613,15613,,,,2023-05-10T14:50:53Z,2018,2018-01-01,2018-12-31
611638,MALARIA_INDIG,COUNTRY,MLI,AFR,Africa,YEAR,2019,,,,,,,,,3 221 535,3221535,,,,2023-05-10T14:51:02Z,2019,2019-01-01,2019-12-31
602487,MALARIA_INDIG,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,76 259,76259,,,,2023-05-10T14:50:54Z,2015,2015-01-01,2015-12-31
575092,MALARIA_INDIG,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,0,0,,,,2023-05-10T14:50:59Z,2009,2009-01-01,2009-12-31
602536,MALARIA_INDIG,COUNTRY,GUY,AMR,Americas,YEAR,2016,,,,,,,,,10 697,10697,,,,2023-05-10T14:51:03Z,2016,2016-01-01,2016-12-31
584063,MALARIA_INDIG,COUNTRY,BEN,AFR,Africa,YEAR,2011,,,,,,,,,422 968,422968,,,,2023-05-10T14:51:05Z,2011,2011-01-01,2011-12-31
584031,MALARIA_INDIG,COUNTRY,SLE,AFR,Africa,YEAR,2010,,,,,,,,,934 028,934028,,,,2023-05-10T14:50:58Z,2010,2010-01-01,2010-12-31
611575,MALARIA_INDIG,COUNTRY,ZMB,AFR,Africa,YEAR,2018,,,,,,,,,5 039 679,5039679,,,,2023-05-10T14:51:02Z,2018,2018-01-01,2018-12-31
584077,MALARIA_INDIG,COUNTRY,COM,AFR,Africa,YEAR,2011,,,,,,,,,24 856,24856,,,,2023-05-10T14:50:58Z,2011,2011-01-01,2011-12-31
593371,MALARIA_INDIG,COUNTRY,TJK,EUR,Europe,YEAR,2014,,,,,,,,,2,2,,,,2023-05-10T14:50:52Z,2014,2014-01-01,2014-12-31
575001,MALARIA_INDIG,COUNTRY,TUR,EUR,Europe,YEAR,2004,,,,,,,,,5 302,5302,,,,2023-05-10T14:51:02Z,2004,2004-01-01,2004-12-31
593385,MALARIA_INDIG,COUNTRY,ZWE,AFR,Africa,YEAR,2014,,,,,,,,,550 696,550696,,,,2023-05-10T14:51:01Z,2014,2014-01-01,2014-12-31
584231,MALARIA_INDIG,COUNTRY,MWI,AFR,Africa,YEAR,2012,,,,,,,,,1 564 984,1564984,,,,2023-05-10T14:50:52Z,2012,2012-01-01,2012-12-31
593294,MALARIA_INDIG,COUNTRY,COL,AMR,Americas,YEAR,2014,,,,,,,,,40 768,40768,,,,2023-05-10T14:51:04Z,2014,2014-01-01,2014-12-31
602427,MALARIA_INDIG,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,0,0,,,,2023-05-10T14:50:59Z,2015,2015-01-01,2015-12-31
611552,MALARIA_INDIG,COUNTRY,SLV,AMR,Americas,YEAR,2018,,,,,,,,,0,0,,,,2023-05-10T14:51:08Z,2018,2018-01-01,2018-12-31
621075,MALARIA_INDIG,COUNTRY,COL,AMR,Americas,YEAR,2020,,,,,,,,,75 779,75779,,,,2023-05-10T14:50:55Z,2020,2020-01-01,2020-12-31
593280,MALARIA_INDIG,COUNTRY,BDI,AFR,Africa,YEAR,2014,,,,,,,,,4 726 299,4726299,,,,2023-05-10T14:50:58Z,2014,2014-01-01,2014-12-31
584036,MALARIA_INDIG,COUNTRY,SUR,AMR,Americas,YEAR,2010,,,,,,,,,1 771,1771,,,,2023-05-10T14:50:56Z,2010,2010-01-01,2010-12-31
611581,MALARIA_INDIG,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,0,0,,,,2023-05-10T14:50:53Z,2019,2019-01-01,2019-12-31
574985,MALARIA_INDIG,COUNTRY,PRY,AMR,Americas,YEAR,2003,,,,,,,,,1 388,1388,,,,2023-05-10T14:50:59Z,2003,2003-01-01,2003-12-31
611553,MALARIA_INDIG,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,31 021,31021,,,,2023-05-10T14:50:56Z,2018,2018-01-01,2018-12-31
621070,MALARIA_INDIG,COUNTRY,CHN,WPR,Western Pacific,YEAR,2020,,,,,,,,,0,0,,,,2023-05-10T14:51:05Z,2020,2020-01-01,2020-12-31
602585,MALARIA_INDIG,COUNTRY,SUR,AMR,Americas,YEAR,2016,,,,,,,,,78,78,,,,2023-05-10T14:50:50Z,2016,2016-01-01,2016-12-31
584022,MALARIA_INDIG,COUNTRY,PNG,WPR,Western Pacific,YEAR,2010,,,,,,,,,93 956,93956,,,,2023-05-10T14:51:00Z,2010,2010-01-01,2010-12-31
574944,MALARIA_INDIG,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,6,6,,,,2023-05-10T14:51:08Z,2000,2000-01-01,2000-12-31
621049,MALARIA_INDIG,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,165 899,165899,,,,2023-05-10T14:51:04Z,2019,2019-01-01,2019-12-31
