Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1156500,MALARIA_TOTAL_CASES,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2011,,,,,,,,,71 752,71752,,,,2023-05-10T14:54:46Z,2011,2011-01-01,2011-12-31
1166385,MALARIA_TOTAL_CASES,COUNTRY,TKM,EUR,Europe,YEAR,2014,,,,,,,,,0,0,,,,2023-05-10T14:54:35Z,2014,2014-01-01,2014-12-31
1114820,MALARIA_TOTAL_CASES,COUNTRY,GMB,AFR,Africa,YEAR,2003,,,,,,,,,540 165,540165,,,,2023-05-10T14:54:52Z,2003,2003-01-01,2003-12-31
1186586,MALARIA_TOTAL_CASES,COUNTRY,TJK,EUR,Europe,YEAR,2019,,,,,,,,,3,3,,,,2023-05-10T14:54:54Z,2019,2019-01-01,2019-12-31
1135386,MALARIA_TOTAL_CASES,REGION,AMR,,,YEAR,2008,,,,,,,,,560 103,560103,,,,2023-05-10T14:54:30Z,2008,2008-01-01,2008-12-31
1176764,MALARIA_TOTAL_CASES,COUNTRY,BEN,AFR,Africa,YEAR,2017,,,,,,,,,1 968 532,1968532,,,,2023-05-10T14:54:48Z,2017,2017-01-01,2017-12-31
1176867,MALARIA_TOTAL_CASES,COUNTRY,ZMB,AFR,Africa,YEAR,2017,,,,,,,,,6 054 679,6054679,,,,2023-05-10T14:54:44Z,2017,2017-01-01,2017-12-31
1145775,MALARIA_TOTAL_CASES,COUNTRY,ECU,AMR,Americas,YEAR,2011,,,,,,,,,1 233,1233,,,,2023-05-10T14:54:54Z,2011,2011-01-01,2011-12-31
1145580,MALARIA_TOTAL_CASES,COUNTRY,MDG,AFR,Africa,YEAR,2009,,,,,,,,,299 094,299094,,,,2023-05-10T14:54:46Z,2009,2009-01-01,2009-12-31
1124809,MALARIA_TOTAL_CASES,COUNTRY,HND,AMR,Americas,YEAR,2006,,,,,,,,,11 923,11923,,,,2023-05-10T14:54:42Z,2006,2006-01-01,2006-12-31
1135492,MALARIA_TOTAL_CASES,REGION,WPR,,,YEAR,2008,,,,,,,,,2 674 774,2674774,,,,2023-05-10T14:54:52Z,2008,2008-01-01,2008-12-31
1135479,MALARIA_TOTAL_CASES,COUNTRY,TCD,AFR,Africa,YEAR,2008,,,,,,,,,478 987,478987,,,,2023-05-10T14:54:43Z,2008,2008-01-01,2008-12-31
1104524,MALARIA_TOTAL_CASES,COUNTRY,SSD,AFR,Africa,YEAR,2001,,,,,,,,,237 712,237712,,,,2023-05-10T14:54:55Z,2001,2001-01-01,2001-12-31
1186468,MALARIA_TOTAL_CASES,COUNTRY,SSD,AFR,Africa,YEAR,2018,,,,,,,,,4 697 506,4697506,,,,2023-05-10T14:54:47Z,2018,2018-01-01,2018-12-31
1135418,MALARIA_TOTAL_CASES,COUNTRY,GAB,AFR,Africa,YEAR,2008,,,,,,,,,187 714,187714,,,,2023-05-10T14:54:39Z,2008,2008-01-01,2008-12-31
1135288,MALARIA_TOTAL_CASES,COUNTRY,CIV,AFR,Africa,YEAR,2007,,,,,,,,,1 277 670,1277670,,,,2023-05-10T14:54:53Z,2007,2007-01-01,2007-12-31
1114844,MALARIA_TOTAL_CASES,COUNTRY,MYS,WPR,Western Pacific,YEAR,2003,,,,,,,,,754 540,754540,,,,2023-05-10T14:54:43Z,2003,2003-01-01,2003-12-31
1104565,MALARIA_TOTAL_CASES,COUNTRY,CMR,AFR,Africa,YEAR,2002,,,,,,,,,2 524 788,2524788,,,,2023-05-10T14:54:47Z,2002,2002-01-01,2002-12-31
1114813,MALARIA_TOTAL_CASES,COUNTRY,ETH,AFR,Africa,YEAR,2003,,,,,,,,,3 582 097,3582097,,,,2023-05-10T14:54:30Z,2003,2003-01-01,2003-12-31
1124846,MALARIA_TOTAL_CASES,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2006,,,,,,,,,1 589 956,1589956,,,,2023-05-10T14:54:49Z,2006,2006-01-01,2006-12-31
1166442,MALARIA_TOTAL_CASES,COUNTRY,GTM,AMR,Americas,YEAR,2015,,,,,,,,,5 540,5540,,,,2023-05-10T14:54:43Z,2015,2015-01-01,2015-12-31
1135406,MALARIA_TOTAL_CASES,COUNTRY,COL,AMR,Americas,YEAR,2008,,,,,,,,,79 230,79230,,,,2023-05-10T14:54:27Z,2008,2008-01-01,2008-12-31
1145679,MALARIA_TOTAL_CASES,COUNTRY,HND,AMR,Americas,YEAR,2010,,,,,,,,,9 745,9745,,,,2023-05-10T14:54:38Z,2010,2010-01-01,2010-12-31
1124751,MALARIA_TOTAL_CASES,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2005,,,,,,,,,146 202,146202,,,,2023-05-10T14:54:37Z,2005,2005-01-01,2005-12-31
1156607,MALARIA_TOTAL_CASES,COUNTRY,MWI,AFR,Africa,YEAR,2012,,,,,,,,,4 922 596,4922596,,,,2023-05-10T14:54:53Z,2012,2012-01-01,2012-12-31
1176900,MALARIA_TOTAL_CASES,REGION,EMR,,,YEAR,2018,,,,,,,,,5 293 554,5293554,,,,2023-05-10T14:54:31Z,2018,2018-01-01,2018-12-31
1145588,MALARIA_TOTAL_CASES,COUNTRY,MYT,AFR,Africa,YEAR,2009,,,,,,,,,352,352,,,,2023-05-10T14:54:52Z,2009,2009-01-01,2009-12-31
1135303,MALARIA_TOTAL_CASES,REGION,EUR,,,YEAR,2007,,,,,,,,,160 254,160254,,,,2023-05-10T14:54:34Z,2007,2007-01-01,2007-12-31
