Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7262929,MALARIA_EST_INCIDENCE,REGION,SEAR,,,YEAR,2016,,,,,,,,,8.48 [6.33-11.95],8.47668,6.32621,11.95477,,2024-03-08T11:10:32Z,2016,2016-01-01,2016-12-31
7261089,MALARIA_EST_INCIDENCE,COUNTRY,LBR,AFR,Africa,YEAR,2016,,,,,,,,,376.95 [305.21-461.40],376.95164,305.20585,461.39601,,2024-03-08T11:10:32Z,2016,2016-01-01,2016-12-31
7261994,MALARIA_EST_INCIDENCE,COUNTRY,BOL,AMR,Americas,YEAR,2001,,,,,,,,,5.63 [4.22-7.08],5.62775,4.22044,7.07541,,2024-03-08T11:10:32Z,2001,2001-01-01,2001-12-31
7261365,MALARIA_EST_INCIDENCE,COUNTRY,ARM,EUR,Europe,YEAR,2016,,,,,,,,,0 [0-0],0,0,0,,2024-03-08T11:10:32Z,2016,2016-01-01,2016-12-31
7261716,MALARIA_EST_INCIDENCE,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2022,,,,,,,,,11.45 [9.03-15.43],11.45185,9.02779,15.43262,,2024-03-08T11:10:32Z,2022,2022-01-01,2022-12-31
7262703,MALARIA_EST_INCIDENCE,COUNTRY,UZB,EUR,Europe,YEAR,2020,,,,,,,,,0 [0-0],0,0,0,,2024-03-08T11:10:32Z,2020,2020-01-01,2020-12-31
7261710,MALARIA_EST_INCIDENCE,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,4.85 [3.17-8.29],4.84587,3.1679,8.29308,,2024-03-08T11:10:32Z,2016,2016-01-01,2016-12-31
7263253,MALARIA_EST_INCIDENCE,UNSDGREGION,UNSDG_CENTRALASIA,,,YEAR,2018,,,,,,,,,0 [0-0],0,0,0,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or  (C) Country data",2024-03-08T11:10:32Z,2018,2018-01-01,2018-12-31
7263666,MALARIA_EST_INCIDENCE,UNREGION,19,,,YEAR,2017,,,,,,,,,6.40 [5.94-6.97],6.39506,5.94185,6.96774,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or  (C) Country data",2024-03-08T11:10:32Z,2017,2017-01-01,2017-12-31
7263001,MALARIA_EST_INCIDENCE,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2019,,,,,,,,,1.69 [1.37-2.04],1.69496,1.37222,2.03992,,2024-03-08T11:10:32Z,2019,2019-01-01,2019-12-31
7261764,MALARIA_EST_INCIDENCE,COUNTRY,PRY,AMR,Americas,YEAR,2001,,,,,,,,,14.42 [14.42-14.42],14.42315,14.42315,14.42315,,2024-03-08T11:10:32Z,2001,2001-01-01,2001-12-31
7260144,MALARIA_EST_INCIDENCE,UNSDGREGION,UNSDG_SUBSAHARANAFRICA,,,YEAR,2014,,,,,,,,,246.64 [223.31-273.47],246.64217,223.31072,273.47031,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or  (C) Country data",2024-03-08T11:10:32Z,2014,2014-01-01,2014-12-31
7260424,MALARIA_EST_INCIDENCE,COUNTRY,GAB,AFR,Africa,YEAR,2018,,,,,,,,,227.91 [113.07-416.47],227.90797,113.07081,416.46763,,2024-03-08T11:10:32Z,2018,2018-01-01,2018-12-31
7261139,MALARIA_EST_INCIDENCE,COUNTRY,MDG,AFR,Africa,YEAR,2020,,,,,,,,,142.10 [94.16-193.56],142.10452,94.15992,193.56217,,2024-03-08T11:10:32Z,2020,2020-01-01,2020-12-31
7262448,MALARIA_EST_INCIDENCE,COUNTRY,THA,SEAR,South-East Asia,YEAR,2018,,,,,,,,,0.38 [0.38-0.38],0.3786,0.3786,0.3786,,2024-03-08T11:10:32Z,2018,2018-01-01,2018-12-31
7263484,MALARIA_EST_INCIDENCE,UNSDGREGION,UNSDG_MIDDLEAFR,,,YEAR,2019,,,,,,,,,284.17 [236.53-338.46],284.17486,236.53366,338.46015,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or  (C) Country data",2024-03-08T11:10:32Z,2019,2019-01-01,2019-12-31
7262616,MALARIA_EST_INCIDENCE,COUNTRY,TZA,AFR,Africa,YEAR,2002,,,,,,,,,314.45 [241.98-402.17],314.4506,241.97883,402.16735,,2024-03-08T11:10:32Z,2002,2002-01-01,2002-12-31
7260175,MALARIA_EST_INCIDENCE,COUNTRY,BEN,AFR,Africa,YEAR,2022,,,,,,,,,383.45 [269.53-528.90],383.45066,269.52914,528.89909,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or  (C) Country data",2024-03-08T11:10:32Z,2022,2022-01-01,2022-12-31
7260510,MALARIA_EST_INCIDENCE,UNSDGREGION,UNSDG_CARIBBEAN,,,YEAR,2012,,,,,,,,,4.59 [2.85-7.08],4.58747,2.8474,7.07947,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or  (C) Country data",2024-03-08T11:10:32Z,2012,2012-01-01,2012-12-31
7261695,MALARIA_EST_INCIDENCE,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2001,,,,,,,,,6.63 [2.77-15.14],6.62993,2.76619,15.14451,,2024-03-08T11:10:32Z,2001,2001-01-01,2001-12-31
7261907,MALARIA_EST_INCIDENCE,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2006,,,,,,,,,175.63 [109.40-251.02],175.6315,109.39776,251.01674,,2024-03-08T11:10:32Z,2006,2006-01-01,2006-12-31
7261031,MALARIA_EST_INCIDENCE,COUNTRY,LAO,WPR,Western Pacific,YEAR,2004,,,,,,,,,13.44 [9.18-18.87],13.43813,9.18206,18.86606,,2024-03-08T11:10:32Z,2004,2004-01-01,2004-12-31
7262828,MALARIA_EST_INCIDENCE,REGION,AFR,,,YEAR,2007,,,,,,,,,305.32 [281.44-335.67],305.31721,281.44211,335.67203,,2024-03-08T11:10:32Z,2007,2007-01-01,2007-12-31
7263159,MALARIA_EST_INCIDENCE,COUNTRY,CPV,AFR,Africa,YEAR,2016,,,,,,,,,0.34 [0.34-0.34],0.33751,0.33751,0.33751,,2024-03-08T11:10:32Z,2016,2016-01-01,2016-12-31
