Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
931807,MALARIA_PV_INDIG,COUNTRY,BOL,AMR,Americas,YEAR,2018,,,,,,,,,5 342,5342,,,,2022-02-10T08:14:09Z,2018,2018-01-01,2018-12-31
921319,MALARIA_PV_INDIG,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,2,2,,,,2022-02-10T08:14:15Z,2016,2016-01-01,2016-12-31
911147,MALARIA_PV_INDIG,COUNTRY,BLZ,AMR,Americas,YEAR,2012,,,,,,,,,33,33,,,,2022-02-10T08:14:09Z,2012,2012-01-01,2012-12-31
911041,MALARIA_PV_INDIG,COUNTRY,IND,SEAR,South-East Asia,YEAR,2010,,,,,,,,,765 622,765622,,,,2022-02-10T08:14:12Z,2010,2010-01-01,2010-12-31
921126,MALARIA_PV_INDIG,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2013,,,,,,,,,150 985,150985,,,,2022-02-10T08:14:12Z,2013,2013-01-01,2013-12-31
921289,MALARIA_PV_INDIG,COUNTRY,ECU,AMR,Americas,YEAR,2016,,,,,,,,,788,788,,,,2022-02-10T08:14:11Z,2016,2016-01-01,2016-12-31
921100,MALARIA_PV_INDIG,COUNTRY,ZAF,AFR,Africa,YEAR,2012,,,,,,,,,5,5,,,,2022-02-10T08:14:15Z,2012,2012-01-01,2012-12-31
921118,MALARIA_PV_INDIG,COUNTRY,ETH,AFR,Africa,YEAR,2013,,,,,,,,,958 291,958291,,,,2022-02-10T08:14:11Z,2013,2013-01-01,2013-12-31
931918,MALARIA_PV_INDIG,COUNTRY,VNM,WPR,Western Pacific,YEAR,2019,,,,,,,,,1 514,1514,,,,2022-02-10T08:14:16Z,2019,2019-01-01,2019-12-31
911135,MALARIA_PV_INDIG,COUNTRY,VNM,WPR,Western Pacific,YEAR,2011,,,,,,,,,5 602,5602,,,,2022-02-10T08:14:16Z,2011,2011-01-01,2011-12-31
