Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
565240,MALARIA_IMPORTED,COUNTRY,KOR,WPR,Western Pacific,YEAR,2020,,,,,,,,,29,29,,,,2022-02-10T08:19:44Z,2020,2020-01-01,2020-12-31
565013,MALARIA_IMPORTED,COUNTRY,KGZ,EUR,Europe,YEAR,2016,,,,,,,,,6,6,,,,2022-02-10T08:19:43Z,2016,2016-01-01,2016-12-31
556327,MALARIA_IMPORTED,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,2 254,2254,,,,2022-02-10T08:19:44Z,2014,2014-01-01,2014-12-31
556322,MALARIA_IMPORTED,COUNTRY,NIC,AMR,Americas,YEAR,2014,,,,,,,,,21,21,,,,2022-02-10T08:19:43Z,2014,2014-01-01,2014-12-31
565158,MALARIA_IMPORTED,REGION,AFR,,,YEAR,2019,,,,,,,,,  36 418,36418,,,,2022-04-14T12:41:09Z,2019,2019-01-01,2019-12-31
565231,MALARIA_IMPORTED,REGION,EMR,,,YEAR,2020,,,,,,,,,  8 662,8662,,,,2022-04-14T12:41:09Z,2020,2020-01-01,2020-12-31
574927,MALARIA_IMPORTED,COUNTRY,VEN,AMR,Americas,YEAR,2020,,,,,,,,,1 356,1356,,,,2022-02-10T08:19:45Z,2020,2020-01-01,2020-12-31
556182,MALARIA_IMPORTED,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2010,,,,,,,,,1 912,1912,,,,2022-02-10T08:19:44Z,2010,2010-01-01,2010-12-31
556167,MALARIA_IMPORTED,COUNTRY,AZE,EUR,Europe,YEAR,2010,,,,,,,,,2,2,,,,2022-02-10T08:19:40Z,2010,2010-01-01,2010-12-31
565084,MALARIA_IMPORTED,COUNTRY,SEN,AFR,Africa,YEAR,2017,,,,,,,,,0,0,,,,2022-02-10T08:19:44Z,2017,2017-01-01,2017-12-31
556249,MALARIA_IMPORTED,COUNTRY,SWZ,AFR,Africa,YEAR,2012,,,,,,,,,153,153,,,,2022-02-10T08:19:42Z,2012,2012-01-01,2012-12-31
556225,MALARIA_IMPORTED,COUNTRY,ARM,EUR,Europe,YEAR,2012,,,,,,,,,4,4,,,,2022-02-10T08:19:40Z,2012,2012-01-01,2012-12-31
556299,MALARIA_IMPORTED,COUNTRY,AZE,EUR,Europe,YEAR,2014,,,,,,,,,2,2,,,,2022-02-10T08:19:40Z,2014,2014-01-01,2014-12-31
565179,MALARIA_IMPORTED,COUNTRY,GTM,AMR,Americas,YEAR,2019,,,,,,,,,3,3,,,,2022-02-10T08:19:42Z,2019,2019-01-01,2019-12-31
556378,MALARIA_IMPORTED,COUNTRY,SEN,AFR,Africa,YEAR,2015,,,,,,,,,0,0,,,,2022-02-10T08:19:44Z,2015,2015-01-01,2015-12-31
565173,MALARIA_IMPORTED,COUNTRY,DZA,AFR,Africa,YEAR,2019,,,,,,,,,1 014,1014,,,,2022-02-10T08:19:40Z,2019,2019-01-01,2019-12-31
565110,MALARIA_IMPORTED,COUNTRY,BWA,AFR,Africa,YEAR,2018,,,,,,,,,51,51,,,,2022-02-10T08:19:41Z,2018,2018-01-01,2018-12-31
556213,MALARIA_IMPORTED,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,2 719,2719,,,,2022-02-10T08:19:44Z,2011,2011-01-01,2011-12-31
556186,MALARIA_IMPORTED,COUNTRY,TKM,EUR,Europe,YEAR,2010,,,,,,,,,0,0,,,,2022-02-10T08:19:45Z,2010,2010-01-01,2010-12-31
556324,MALARIA_IMPORTED,COUNTRY,PAN,AMR,Americas,YEAR,2014,,,,,,,,,10,10,,,,2022-02-10T08:19:43Z,2014,2014-01-01,2014-12-31
565021,MALARIA_IMPORTED,COUNTRY,PAN,AMR,Americas,YEAR,2016,,,,,,,,,42,42,,,,2022-02-10T08:19:43Z,2016,2016-01-01,2016-12-31
556256,MALARIA_IMPORTED,REGION,AMR,,,YEAR,2013,,,,,,,,,  21 996,21996,,,,2022-04-14T12:41:09Z,2013,2013-01-01,2013-12-31
