Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
500047,MALARIA_EST_MORTALITY,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2008,,,,,,,,,0.32 [0.09-8.46],0.32038,0.08971,8.4581,,2023-05-10T14:50:29Z,2008,2008-01-01,2008-12-31
528395,MALARIA_EST_MORTALITY,COUNTRY,BEN,AFR,Africa,YEAR,2015,,,,,,,,,105.61 [96.43-1 154.14],105.60897,96.42559,1154.14346,,2023-05-10T14:50:14Z,2015,2015-01-01,2015-12-31
490928,MALARIA_EST_MORTALITY,COUNTRY,LBR,AFR,Africa,YEAR,2007,,,,,,,,,96.95 [90.79-1 035.59],96.95161,90.78547,1035.58884,,2023-05-10T14:50:26Z,2007,2007-01-01,2007-12-31
500202,MALARIA_EST_MORTALITY,REGION,AFR,,,YEAR,2010,,,,,,,,,86.78 [82.74-930.52],86.78256,82.7391,930.5158,,2023-05-10T14:50:22Z,2010,2010-01-01,2010-12-31
546492,MALARIA_EST_MORTALITY,COUNTRY,LBR,AFR,Africa,YEAR,2019,,,,,,,,,68.00 [57.67-821.82],68.00007,57.66968,821.82297,,2023-05-10T14:50:40Z,2019,2019-01-01,2019-12-31
546670,MALARIA_EST_MORTALITY,COUNTRY,CAF,AFR,Africa,YEAR,2021,,,,,,,,,94.39 [57.21-1 698.15],94.38986,57.20885,1698.14706,,2023-05-10T14:50:42Z,2021,2021-01-01,2021-12-31
546658,MALARIA_EST_MORTALITY,COUNTRY,ARG,AMR,Americas,YEAR,2021,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:42Z,2021,2021-01-01,2021-12-31
509951,MALARIA_EST_MORTALITY,COUNTRY,GUF,AMR,Americas,YEAR,2012,,,,,,,,,1.51 [0-22.66],1.51094,0,22.66409,,2023-05-10T14:50:18Z,2012,2012-01-01,2012-12-31
546675,MALARIA_EST_MORTALITY,COUNTRY,COG,AFR,Africa,YEAR,2021,,,,,,,,,39.29 [33.95-496.59],39.29192,33.94561,496.5895,,2023-05-10T14:50:42Z,2021,2021-01-01,2021-12-31
519046,MALARIA_EST_MORTALITY,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,3.24 [1.48-49.88],3.23566,1.48301,49.88304,,2023-05-10T14:50:11Z,2014,2014-01-01,2014-12-31
546574,MALARIA_EST_MORTALITY,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2020,,,,,,,,,15.41 [7.71-232.41],15.4123,7.70615,232.40766,,2023-05-10T14:50:41Z,2020,2020-01-01,2020-12-31
509777,MALARIA_EST_MORTALITY,COUNTRY,THA,SEAR,South-East Asia,YEAR,2010,,,,,,,,,0.62 [0.62-6.18],0.61752,0.61752,6.17522,,2023-05-10T14:50:23Z,2010,2010-01-01,2010-12-31
519098,MALARIA_EST_MORTALITY,COUNTRY,PHL,WPR,Western Pacific,YEAR,2014,,,,,,,,,0.05 [0.02-0.90],0.04928,0.02209,0.90069,,2023-05-10T14:50:12Z,2014,2014-01-01,2014-12-31
500178,MALARIA_EST_MORTALITY,COUNTRY,SSD,AFR,Africa,YEAR,2009,,,,,,,,,69.20 [57.61-826.72],69.20406,57.61046,826.72146,,2023-05-10T14:50:20Z,2009,2009-01-01,2009-12-31
519126,MALARIA_EST_MORTALITY,COUNTRY,VEN,AMR,Americas,YEAR,2014,,,,,,,,,0.73 [0.38-11.06],0.72864,0.37757,11.06207,,2023-05-10T14:50:13Z,2014,2014-01-01,2014-12-31
519117,MALARIA_EST_MORTALITY,COUNTRY,TGO,AFR,Africa,YEAR,2014,,,,,,,,,73.49 [66.87-807.31],73.48681,66.8732,807.31213,,2023-05-10T14:50:12Z,2014,2014-01-01,2014-12-31
490953,MALARIA_EST_MORTALITY,COUNTRY,RWA,AFR,Africa,YEAR,2007,,,,,,,,,31.83 [30.96-328.15],31.82764,30.95609,328.1471,,2023-05-10T14:50:26Z,2007,2007-01-01,2007-12-31
518975,MALARIA_EST_MORTALITY,COUNTRY,NER,AFR,Africa,YEAR,2013,,,,,,,,,154.74 [124.55-1 917.48],154.74021,124.54686,1917.4766299999999,,2023-05-10T14:50:13Z,2013,2013-01-01,2013-12-31
